Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Rating_Label,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Orginal_Title,Orginal Title
,Yes,,,Walmart,,2022-08-05,Sheri,2,1-2-3-star,Rollers for document feeder broke after 2 months.,"Not happy with this printer.  I had to replace my other HP 8000 series printer after only 2 years (not thrilled about that either) and choose this one.  One of the main reasons I went with this printer was for the top load document feature.  I use this at least once a week for print small groups of documents ( 4-10 pages) and wanted a printer that could auto feed the pages to print rather than me having to print each page individually.  Well, after 2 months the rollers stopped working.  So I can't load documents into the top and have a group of pages printed automatically anymore. I have to do each page one by one. This printer will not pull the papers from the top tray into the printer.  The rollers do not work.  I can't believe how poor the quality of this printer is.  I do not recommend this.  I am not doing crazy amounts of printing either.  It should not break so easily.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=11,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-05,jazzyjohn,5,4-5-star,"Secure printer, great ink and quality","The most important thing for a printer is security for me. The printer is usually the weakest link in any home or office if it is internet connected and doesn't get updates. It's easy to forget about the printer when you are constantly upgrading other devices. This printer has excellent security features and most important: it auto-updates it's own software.

In terms of the printer itself, the instant ink is a solid and long lasting option. I love the 2 side printing on this machine. The printing quality can go up to a pretty high level, I printed some high DPI / scale SVG graphics and it worked absolutely perfectly down to the dot. The quality is insane/the best I've seen in a printer.

As for the looks of the machine itself. The printer is sleek looking and it's easy to clean/keep dust free without any hard to reach areas that collect dust. 

Looking forward to using this printer for many years to come as it seems great value and it's built to last.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2023-04-21,WalmartCustomer,5,4-5-star,,"I am 82 yrs. old and have used quite a few other brands, but I prefer the Hp models because it's dependability, support group , and toughness of the product. The Hp model 6600 that's being replaced is over 30 yrs. old, and still working, but it's time to retire it",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-02,EmmaLynn45,5,4-5-star,Works nicely with no problems.,This HP officejet printer does everything it says it will do (the fax I haven't tried I don't have a landline phone) I am super pleased this will be replacing my hp envoy 5012 that for some reason has been giving me fits about printing. The ink cartridges are separate in color which is nice maybe this way you can save more ink. So far I'm very happy with it! I do recommend.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-12,Sookar24,4,4-5-star,Does what I need it to,"I am pretty happy with this HP all in one printer. Ink cartridges are all separate, which is a great feature unlike my older HP All in one printer. You can replace just one cartridge at a time- seems to last longer that way. I live the wireless feature because you can print directly from your phone without having to fire up your computer. Overall good product and wonderful for a home office.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2023-02-21,Deonte,2,1-2-3-star,Not useful,"I like the printer when it works but my issue is connectivity. The printer is connected to the internet but yet it can't be found using the app or at all I say here for 3 days trying to make it work just to print a simple important paper and it wouldn't respond and till this day I still have problems it's connected and everything the instructions told me to do. If this is what nearly 300 dollars get me, this will be the first and last hp printer I buy. It no excuse for this",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2022-08-05,Sheri,2,1-2-3-star,Rollers for document feeder broke after 2 months.,"Not happy with this printer.  I had to replace my other HP 8000 series printer after only 2 years (not thrilled about that either) and choose this one.  One of the main reasons I went with this printer was for the top load document feature.  I use this at least once a week for print small groups of documents ( 4-10 pages) and wanted a printer that could auto feed the pages to print rather than me having to print each page individually.  Well, after 2 months the rollers stopped working.  So I can't load documents into the top and have a group of pages printed automatically anymore. I have to do each page one by one. This printer will not pull the papers from the top tray into the printer.  The rollers do not work.  I can't believe how poor the quality of this printer is.  I do not recommend this.  I am not doing crazy amounts of printing either.  It should not break so easily.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2023-09-06,ChelleMac,4,4-5-star,Neat and Efficient,"A good printer for jome use. Tricky to set up with difficulty moving the ink cartridge carriage, placing ink cartridges in the spring loaded cartridge holder, a print tray that sticks and the paper feeder grabbing more than one page at a time. It communicates well with both laptop and cellphone. The scanner works well and the print quality in both color and black is crisp.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-04,1100,4,4-5-star,All-In-One,"I am very impressed with the HP OfficeJet 9012e All-in-One Wireless Color Inkjet Printer. Some of the features I really like are:
- the on/off button is on top on the unit vs. the front 
- voice-activated printing
- touchscreen
- super fast speed
- two-sided auto-document feeder
- 6 months of free ink
- 2-year HP warranty
This printer has everything I need and more. I can print from my phone, to the cloud, etc. The interface is straight-forward and simple. And HP support is great. The cons include:
- bulky and heavy
- ink is expensive
I highly recommend this printer",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2023-02-17,Stephen,5,4-5-star,Great printer for your Office needs,"I got this printer to replace one that just wasn't accepting the ink that I was installing in it. Anyway, when I got this one, I unboxed it got it setup using the HP Smart app on my phone, and followed the instructions to add it to my HP Instant Ink account. The Automatic Document Feeder is great for when I want to copy something, and the scanner will even let me scan stuff to the could or to a flash drive. The prints always come out looking professional and very crisp and clean. So, I think that I have found my go to printer for printing in color whatever I may have on my computer.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-05,Mandibees,5,4-5-star,I sat in my living room and printed in my office!,"I just love technology! I had an email I needed to print, I hit print on it and could hear it printing in my office! I used to have to go into my office, turn on my computer, find the specific email and THEN print. How convenient and just neat! My prints are crisp and clear for office documents. My letterhead looks amazing. I love the scan feature. This is a home and office printer 100%. I have 3 small businesses and this printer handles it all. The touch screen allows you to quickly choose the option you need and delivers high quality prints quickly. I own HP for every office including one that can print giant banners. I trust HP, I have always had satisfaction with this brand.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=12,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-06,JaminTunes,5,4-5-star,Awesome printer,"Mmmm, I just love that new printer smell. So glad I got this printer. HP fit so many features into this small package. The footprint is almost the same as my old HP envy 4500 but it is way better. Before I get into the specifics of the printer I want to mention the packaging because, how often is the packaging something to be impressed by, and I was impressed. The printer is boxed as you might expect but with one exception, it's bagged in plastic that has heavy duty handles built in. So unboxing the printer consists of grabbing the handles and lifting it out of the box. Take it out of the bag and your pretty much ready to go. 
The setup was just as easy. I did the entire setup with out referencing the manual. The paper draw is nicely tucked in so it won't break during shipping, but some genius at HP designed it to pop into place permanently with just a simple tug. Very cool. Turn it on and the hard part is over, really. To load the 3 color and one black print cartridges, just pop them in from the front and push firmly. Once it clicks it's in. Push again and the spring loaded catch releases and pops the cartridge back out. Push again till it clicks and it's in again. Since I didn't use the manual I tried this a couple of times before I realized how this worked because I wasn't expecting it to be this easy. Don't expect that dreaded wifi setup with this printer either. Just launch the HP Smart app and let it find the printer on it own. Since I selected the same network my phone was connected to, I didn't even need to type in the password. Load paper, calibrate the heads and start printing. That's it. So easy. 
The printer functions just as awesome. It's fast, reliable and smart. Pages just come flying out. I thought I was dreaming. As one of my first tests, I made a copy of my COVID card. Anyone who has tried to copy a small ID card knows you have to copy one side, and then flip it over to make a another copy on another page. Then for us ocd types who want both sides of the card on the same page, you need to position both pages in such a way that a third copy results in one page with front and bock on one side. Crazy I know, but with this printer just tell it you are making an ID card. Copy one side and without any paper coming out copy the other side. A few seconds later and out comes 1 page with front and back of your ID card nicely positioned on one side of the paper. 
What is like about the printer:
1. Speed
2. Quality
3. Smarts
4. Small footprint
5. A nice sized paper draw
6. Touch screen menu
What I don't like about the printer:
1. It makes some concerning noises like it's breaking inside. So far no problems so I assume it's normal, but it is concerning. 
2. Ink is expensive. Not sure how long each cartridge will last but, wow. HP offers an ink subscription but it's confusing to know which is the best option and they only give you a small window from date of purchase to sign up, so I decided to pass, because I felt like I was being pressured by a used car dealer. 
Overall I would recommend this printer any day all day. Just research the ink costs and see if it makes sense for you.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-05,pood49,4,4-5-star,HP OfficeJet 9012e Printer,"The printer really prints excellent, we have printed photos, black and white items. It is the quietest printer we have ever had. It will print on both sides of the paper, automatically. The entire set up for the printer was very easy. The ink is easy to install. If you have a secured network you will probably have to get it on your network manually as it won't do it automatically. You can print from your smartphone. I recommend this printer. Very happy with it.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-07,Hunt586,5,4-5-star,Great printer for mobile printing & hp instant ink,"After owning the printer for three days through 100 pages of usage doing paperwork for my company, I can safely say this works MUCH BETTER via mobile vs competitor products. 
I have a similar one of these in my office for my fax machine/printer, but I've placed this one out in the main area for usage to print paperwork on a as needed basis. We do a lot of printing for manuals and this is fast, prints without using a ton of ink on the fast draft format, and with seven months of free instant ink, it's a great buy! 
It prints a 50 page manual in about 1.45 minutes. Prints double sided without fail, and doesn't hang up.
My recommendation, using the HP Smart option to print, it doesn't error. Using the printer itself as the printing option with the PC, it will tend to have a bug in the software that inhibits printing, and errors out. I've switched by removing the software from my computer for the printer, and strictly use the HP Smart app to print. It works perfectly.
I also downloaded the app on the phone, and it's printed perfectly, both single and double sided. I like the features it provides for simple printing: (single/double sided, ink quality, and the features to print pictures, etc). 
I do like the hp instant ink feature, as I plan on using 300 sheets a month with it, but I may increase to the next size up in the future if we continue to work this one hard. The price is right, and cheaper than getting additional cartridges at retail. 
This one uses the 962/962XL Cartridges for reference.

The app also allows you to scan and fax very quickly, and the features to scan to the computer work within a second or two... Extremely fast and reliable using the App.

I rate this one 5/5!",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-05,Kat,5,4-5-star,Great office giant for everyone,Got this hp to replace my canon and never thought it would be better than canon but it definitely is. Printing is faster and better quality. And I can actually print from my phone! Feature I've never had before. It's super cool. I use it to scan a lot and it works great! I can't speak for the fax feature since I don't have a landline. Printing is fantastic and it does all the tasks very well. Ink colors are separate which I love. I think it saves money in the long run. Definitely would recommend !,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2023-07-01,jennifer,1,1-2-3-star,A Complete Disappointment: HP OfficeJet 9012e All-,"Where do I begin with this abysmal printer? The HP OfficeJet 9012e All-in-One Wireless Color Inkjet Printer is a perfect example of how a product can utterly fail in every aspect. It promises convenience and functionality but delivers nothing but frustration and disappointment.

First and foremost, the wireless feature of this printer is an absolute nightmare. Despite claiming to be ""wireless,"" it frequently loses connectivity and fails to connect to any device in the vicinity. I have wasted countless hours trying to troubleshoot and reconnect, resulting in missed deadlines and added stress-provoking situations.

The print quality is another major issue with this printer. Prints consistently come out blurry, with uneven colors and streaks across the page. The ink cartridges, despite being an integral component, are unreliable and tend to run out unnecessarily quickly. Replacing them is expensive and a hassle, making the supposed ""6 Months Free Instant Ink"" deal more of a clever marketing ploy than a true benefit.

Additionally, the printer itself is clunky and poorly designed. It excessively jams and frequently stops mid-print for no apparent reason. Its paper tray is frustratingly small, requiring constant refilling, making any large print job an exercise in patience.

Furthermore, the user interface and setup process are unnecessarily complicated. Instructions are convoluted and confusing, resulting in endless frustration for the consumer. Even the supposedly user-friendly touchscreen controls are unresponsive and sluggish.

As if the product's flaws weren't enough, the HP  service that comes with 6 months of free ink is far from satisfactory. Users are forced into a subscription-based model, pushing customers to buy HP ink cartridges over third-party alternatives. It feels like a monopolistic scheme to extract more money from customers rather than providing genuinely superior printing services.

In conclusion, the HP OfficeJet 9012e All-in-One Wireless Color Inkjet Printer is a complete failure. Its constant connectivity issues, poor print quality, expensive ink replacements, and frustrating user experience make it an absolute nightmare to deal with. I strongly advise potential buyers to steer clear, as this printer is simply not worth the headaches and disappointments it will inevitably bring.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-03-31,Evil667,5,4-5-star,Nice and compact color printer.,"I picked this printer up for our home down in Florida, so I do not need to bring one down each time I travel south. This is nice and compact to fit into bookshelf in living room and the wireless functions are just what I needed. The ink should last awhile and I hope they would not dry out during times up north.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-01,consommateur,5,4-5-star,"Not just a printer, a complete printing package","The first impression of the printer is an attractive, commercial grade, quality machine. A quick start guide is included and HP offers instructional videos on their website. Initial setup is minimal, remove packaging, plug in, power on, install cartridges. Once the app is downloaded it takes over and sets up the wireless connection, HP+ account and instant ink in a few simple steps. *The printer can be setup by the mobile or PC app. In less than 5 minutes the Officejet 9012e printer was ready for service.

The printer fits perfect and looks great on the Winsome Wood Studio printer table I purchased for it at Walmart.com. The printer's power schedule feature eliminates the possibility of the machine operating at night when we're sleeping. Speaking of features, I Googled the user manual and there it was for viewing and free download, a whopping 214 pages of features! I can't go into detail, but I will tell you that this printer holds about 250 pages in the paper tray and about 60 pages in the output tray. It prints, scans and faxes auto-fed, 2 sided, multi-page jobs, controlled from the color touchscreen or smart app on any device. Excellent quality prints, fast! That's impressive. 

These days I don't print or scan a lot. But when I do, I have to go to the office supply store to do it, and it's a hassle. Then I find myself shopping for a printer but the ink cartridge prices always scare me off. I heard about HP instant ink before but assumed it was regular price ink cartridges, just delivered. After learning more about it, HP's instant ink service is a no brainer, and 6 months for free is included with this printer! HP has different instant ink plans including an entry level plan for someone like me who prints occasionally. Even if I don't print anything for a month it is worth the piece of mind. And, the unused rolls over anyways, if more is needed next month. We're only talking a dollar or two, that's less than it costs me each time to print or scan at the store, not including gas to get there and time loss. 

I am an HP customer since 1993, their quality products and support have been good to me. I currently have an HP Pavilion laptop dedicated at my bedroom entertainment center, an HP Touchsmart all-in-one PC at my piano, and a HP Ryzen 5 laptop that is the brain of my living room entertainment center and moonlights as my laptop to go. 

Now that the HP Officejet printer is linked to all three computers and my cell phone I have a complete HP home office, HP living room and bedroom entertainment centers, an HP music studio and a HP mobile app all capable of scanning and printing office, entertainment, and piano sheet music and on the go projects. Not to mention all of the other features like fax, apps and more.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-03-31,Speciesamused,5,4-5-star,HP OfficeJet 9012e is a really nice printer.,"Wow what a great printer. Super easy to insert the printer cartridges and
set up. Another reviewer was mentioning it was difficult to put the paper in.
I took the catch tray off and then put the paper in as you do with many printers.
I had zero issues with putting the paper in what so ever. I have attached a pic of the catch tray it has two little notches and it pops right out. Beautiful print quality and the WIFI app is a dream to print from afar. Light weight too.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-05,Sandy,5,4-5-star,Easy setup!,"Very easy to set up right out of the box. Easy to understand directions and the setup went smoothly. The only function I won't be using is the fax, we don't have a land line, but everything else is going to get a work out with my home business. Love the easy to read touch screen and large copy area. There were no problems hooking up WiFi to laptop and iPhone.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-03-31,Stan,5,4-5-star,Most definitely five stars,like to start off saying this printer is really nice works really well and is easy to understand so setting it up took a whole 20 minutes and I am not a tech person so just to let you know so far this printer prints out really nice pictures and also Prince letters and letterheads really well so if I could give this a six stars I would it is an awesome printer I have not tried the fax yet well all it's left to say is thank you for reading my review of this wonderful product and have a great day thank you,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=13,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-05,Sandy,5,4-5-star,Easy setup!,"Very easy to set up right out of the box. Easy to understand directions and the setup went smoothly. The only function I won't be using is the fax, we don't have a land line, but everything else is going to get a work out with my home business. Love the easy to read touch screen and large copy area. There were no problems hooking up WiFi to laptop and iPhone.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2021-04-03,Nutmeg,5,4-5-star,multi tasking printer,"I was happy to receive this HP OfficeJet 9012e printer in return for review. This is the perfect and most welcome addition to my home office. It is loaded with features. It can fax, copy, double side printing, and scan; all from the color touch screen. It is wireless and connects very easily to my wifi. I can use just as easily from my notebook computer, tablet and phone. This prints super fast and is very quiet. This is by far, the nicest and best printer that I have ever used. Before, I would do any copying, faxing or printing that I needed at work. Now I can do all of my home office needs from home and get quality results. The instructions are very clear and I had no problem setting up. Friends that have seen this HP OfficeJet 9012e printer on my desk seem quite impressed by it and are interested in buying this same model. I would recommend to anyone and especially for a home office. It would make a nice gift for anyone.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2024-01-18,WalmartCustomer,5,4-5-star,,"Have had another one, when it went bad got the same one",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2024-02-15,Kristin,5,4-5-star,Very pleased,We're super impressed with the quality of the print! Love the auto sensor for ink delivery.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2024-02-19,WalmartCustomer,5,4-5-star,,"great printer, at great price",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2024-02-23,Chris,5,4-5-star,Great Printer,This printer was onsale which is why i decided to try it and I fell in love with it immediately,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2024-02-17,gwen,5,4-5-star,Very nice printer,Using for small business office and works great for our needs.  Happy,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2024-01-28,jerome,5,4-5-star,,This item works better than advertised.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2024-01-13,PhelpsHome,5,4-5-star,Awsum Printer,Easy to set up. Works without flaws.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2024-02-22,alice,4,4-5-star,,ink more complicated than old one but ì will get used to it.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=14,2024-10-26,US,,
,Yes,,,Walmart,,2023-11-10,Sophia,5,4-5-star,Setting up shop,So far has met expectations,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-02-20,WalmartCustomer,3,1-2-3-star,,Replacement of older model.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2023-12-07,Kris,5,4-5-star,Excellent,"easy setup, incredible performance",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-02-09,Jackie,5,4-5-star,Awesome printer,"I can print from phone,laptop or desktop! So easy to setup!",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-01-13,PhelpsHome,5,4-5-star,Awsum Printer,Easy to set up. Works without flaws.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-02-22,alice,4,4-5-star,,ink more complicated than old one but ì will get used to it.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-01-29,Cheri,5,4-5-star,Highly recommend!,"Great printer, great value!",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-06-14,Nico Michelli,5,4-5-star,Super Fast Printing,Love this printer.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-04-07,Roger Tix,4,4-5-star,I can't get it to work.,It doesn't work.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-04-05,Walmart Customer,5,4-5-star,So far so good I like my new printer,I like my new printer,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=15,2024-10-26,US,,
,Yes,,,Walmart,,2024-04-05,Walmart Customer,5,4-5-star,So far so good I like my new printer,I like my new printer,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2021-12-11,D,2,1-2-3-star,Dont buy it!,Do not by it unless you have more than 2 hours to set it up. Mine still isnt working. It's a beautiful machine but it was so agravating. I even bought extra warra ty,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2023-04-14,David,5,4-5-star,"Great printer, all around.","This is an outstanding printer for the money.  Fast, efficient, and quieter than the much more expensive printer that it replaced.  And……the copy/print quality is far superior.  Lots of bang for your printing buck!",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2023-04-29,STACI,2,1-2-3-star,Disappointed,Very disappointed.  Immediate issues with ink cartridges.  Didn't seem to fit right and received error messages.  Printer jammed multiple times.  Only lasted a month or so.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2023-08-24,LynD,5,4-5-star,Highly recommend this HP printer!,"I love my new printer! It was very easy to setup, and I love the auto ink shipments. I never have to worry about running out of ink.  It's a little bigger than I thought but sits atop my 2 drawer file cabinet perfectly.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2023-03-05,Frances,1,1-2-3-star,$249  for 5 months of printing,I'm giving this one star because I can't select minus one. I bought this in September and it has stopped feeding paper by February 28. $249 plus tax for less than 5 months. Piece of junk. Worthless. DO NOT BUY.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2023-03-02,Sunni,5,4-5-star,Delivery,"Kristina was super sweet, and even after fixing her flat tire, she still made it to my house with my item! She has a really great attitude and nice me!!",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2022-06-29,Bamagirl35125,5,4-5-star,Good printer,"It's really hard to set up if your modem isn't close to your computer.  I stayed on the phone with HP for about an hour.  Or, maybe 74 is just too stupid to set it up myself.  LOL!!",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2023-10-26,WalmartCustomer,4,4-5-star,,The printer was easy to set up.  The only problem that existed was the compatibility of my computer with the printer.  That is my problem that I am dealing with.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2023-09-19,Kelly,3,1-2-3-star,Color copies blurry and doesn't print fast.,The printer is decent but the color copies seem a little blurry and doesn't print as fast as I thought it would.  I would probably go with the pro next time personally.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=16,2024-10-26,US,,
,Yes,,,Walmart,,2024-07-10,RoseFruci,5,4-5-star,What a printer upgrade!,"[This review was collected as part of a promotion.] I am so excited to have this printer, it is far superior to my old printer. It prints faster, clearer, and more efficiently. It scans faster, and it loads faster. The screen is more responsive, and it was super easy to set up out of the box! There is nothing I could find wrong with this printer, I will tell everyone I know they need to upgrade their inkjet printer  for this!",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=17,2024-10-26,US,,
,Yes,,,Walmart,,2024-07-08,spanishcrab,5,4-5-star,Great Printer,"[This review was collected as part of a promotion.] This new printer has turned out to be a great find. It's the perfect size, big enough to have all the functionality needed without taking up too much space. The print quality produced for both documents and pictures are of great caliber. The copies print quickly and quietly and the printer also scans easily and quickly. I can be a little technically challenged at times therefore I am very thankful for the app which the printer comes with. The app was extremely useful in helping me set up the printer and guide me through all the steps. All in all, this is a great printer.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=17,2024-10-26,US,,
,Yes,,,Walmart,,2024-07-08,James619,4,4-5-star,Industrial quality,[This review was collected as part of a promotion.] This printer has everything I need and want. Its lightweight fits perfect in my room. It prints beautifully. Its clarity and speed is wonderful. Connection is very easy to the Internet. Set up is easy and it has many functions. I love that it monitors your ink and sends you ink per use and it gives you free ink for 6 months. Bonus a great product and never disappoints,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=17,2024-10-26,US,,
,Yes,,,Walmart,,2024-07-10,Walmart Customer,4,4-5-star,Outstanding Performance and Quality!,"[This review was collected as part of a promotion.] I've been using the HP OfficeJet Pro 9125e for a couple of months now, and it's been an excellent addition to our home office. The print quality is top-notch, with crisp, clear text and vibrant colors. It's fast and handles high-volume printing with ease. The touchscreen interface is intuitive and makes navigating through various functions a breeze. The wireless connectivity is reliable, and I love being able to print directly from my phone or PC. However, my girlfriend is unable to print from her phone from a different manufacturer than mine and she has to forward documents to me to print. An added bonus is the automatic document feeder and duplex printing which saves us a lot of time. Overall, the HP OfficeJet Pro 9125e is a powerful, efficient, and user-friendly printer that I highly recommend.",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=17,2024-10-26,US,,
,Yes,,,Walmart,,2024-07-03,Audrey,5,4-5-star,HP printer,"“I have been using this printer for a few weeks now. It is very easy to set up. You follow the instructions on the booklet. I don't normally set up the printer on my Mac computer. I usually let my husband. But I decided to try and set this one up myself, and it was so easy that I could do it. Plug it in, and it tells you on the screen of the printer what to do. The screen on the printer is a touchscreen. You follow those instructions all the way through. First of all you're going to turn the printer on second you're going to put the ink in  Third is going to tell you on the screen exactly what you need to do. You're going to open the tray underneath the printer to put your pack of paper. Then is going to set up your Wi-Fi for you. Very easy to set up the Wi-Fi. If you have another printer in your computer, you will need to delete these other  Printers. So this would be your main printer to print from. I can print from my tablet from my phone from my computer. My husband could print from his phone and tablet very easy. I would recommend this for any office. Use our home use. It prints really fast. It does use a lot of at one time . I also like that you can get three months supply of ink for free. I also signed up for the ink to be delivered along with paper very easy to set up on your computer to have it delivered. I highly recommend this printer I really am enjoying it.”",,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=17,2024-10-26,US,,
,Yes,,,Walmart,,2024-07-23,rossinsider,5,4-5-star,Exceeded expectations,[This review was collected as part of a promotion.] This printer was very great for the price! It was much quicker than my previous printer and the quality was outstanding. Easy set up and we were up and printing in no time. Also included 3 months of free ink was well worth it. Will be using hp printer all the time. I received a discount in exchange for my honest opinion.,,,,,0,,,,,https://www.walmart.com/reviews/product/5152138188?page=17,2024-10-26,US,,
